species	fc	auroc	p.val	p.adj
K16904	-0.05205043587549301	0.4275437105390967	0.035315018499490446	0.06696805057531502
K16905	0.3101161545409755	0.5986340456532296	6.753064546671794e-5	5.043218730392865e-4
K16906	0.39195653541335385	0.628903593977659	1.959158506537051e-7	4.4275869089494995e-6
K16907	0.21377903787980956	0.5802513355998057	7.816043563821928e-4	0.003352756574007539
K16911	-0.22840426179140874	0.42869718309859156	0.0038832099480104816	0.011513579998666933
K16912	-0.05429746760798321	0.47645094706168045	0.17950694694222483	0.25581830220806134
K16913	-0.019271325308885694	0.49854298203011166	0.9139681398929538	0.9356088730985005
K16914	-0.00876509902228984	0.5017484215638659	0.7842028879822813	0.8330237576010886
K16915	0.14175529886249574	0.5736461874696455	0.007413328812857944	0.019097484037009376
K16916	-0.23536999662682706	0.44655172413793104	0.012018459343833256	0.02813621073578386
K16917	-0.25963218622198636	0.43796138902379794	0.0022740177098337865	0.007572126781803169
K16918	-0.007389375717849058	0.4779929577464789	0.910687397859351	0.9336922605968729
K16922	-0.09015604822798652	0.46226930548810097	0.07910773289357298	0.12986009392661432
K16923	-0.03229509395360487	0.4359337056823701	0.06340575369793676	0.10776253843801416
K16924	-0.07471419654305705	0.42131495871782415	0.0073661770831217315	0.018982163490843335
K16925	-0.081155117704693	0.44987251092763475	0.06333584597344703	0.10770343196211439
K16926	0.007384387838144703	0.4782479358912094	0.7829821231945404	0.832036172857677
K16927	-0.06760681492027579	0.4095859640602234	0.0020943754011654566	0.007075262525006604
K16928	0.3840502923781566	0.6210235551238465	2.2278485589666275e-7	4.8822411257794825e-6
K16929	0.025035936196299152	0.51332564351627	0.8812225190321852	0.9106124905344012
K16936	0.25112648074633365	0.6198579407479359	3.702922234394279e-6	4.781939346527028e-5
K16937	0.23405871825011726	0.6252003399708596	2.649349510885912e-7	5.56889462504615e-6
K16950	-0.024627325452317293	0.4642241379310345	0.5493852942748454	0.6325604307361984
K16951	0.006497307527724354	0.4960114133074308	0.6565810426024399	0.7267430351888701
K16957	-0.012204048724086914	0.4889813016027198	0.5925850465055883	0.6714163288636882
K16958	-0.07135691708537481	0.45395216124332205	0.053500688778590384	0.09359973152269332
K16959	-0.02437402649801448	0.4851627003399709	0.46392093415226904	0.5528825514878353
K16960	-0.09356026610815305	0.4235611947547353	0.0012566503818506947	0.0047876694385164155
K16961	0.06531439038143971	0.5294985429820301	0.022516386495606167	0.0467707491789745
K16962	0.07059999983645292	0.5249210781932978	0.030543000882265803	0.0596582163709595
K16963	0.033378621887956754	0.505057066537154	0.26459612692877577	0.3512201217617906
K17045	0.15831289444855337	0.5602659057795046	0.010896839469328068	0.02602352386025361
K17046	-0.12325772485953844	0.41120082564351623	9.488018088081176e-4	0.0038999921352508835
K17050	-0.09041063362767353	0.44925934919864013	0.07903298635462908	0.1297641705781371
K17064	-0.0704118346893117	0.4565626517727052	0.13072333374935347	0.19650493574756364
K17065	-0.06798169348531156	0.48306823700825646	0.4943212001071868	0.582015426122707
K17073	8.997767714506215e-4	0.48876274890723653	0.6523169950726022	0.7228355039823317
K17074	-1.074097620594669e-4	0.48775497814473046	0.7273931255670525	0.7873741072099473
K17076	-0.015778875850285135	0.4610794074793589	0.5275630964919512	0.6131138688960514
K17080	-0.00688351302765608	0.48658936376881984	0.440073428147412	0.5297796793148702
K17081	-0.022471377479965114	0.48098591549295777	0.42472547563497054	0.5144400463141501
K17086	-0.09089828000988702	0.4607394366197183	0.004820989284494592	0.013623790322612604
K17087	-0.030347643256948314	0.4770094706168043	0.12638282198598533	0.1909907577694744
